mouse_gene,human_gene,crispr_tier,crispr_effect_class,total_score,score_positive,score_penalty,fg_zone_bias,mouse_zone_top,human_zone_top,height_n_loci,tractable_class,blacklist_reasons,desired_intervention_direction
Prokr2,PROKR2,,KO_promotes_maturation,-0.4540454287631524,0.7459545712368477,1.2000000000000002,proliferative,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Atp6v0a1,ATP6V0A1,,KO_promotes_maturation,-0.4554091893286932,0.744590810671307,1.2000000000000002,hypertrophic,hypertrophic,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Map7d1,MAP7D1,,KO_promotes_maturation,-0.4576371931705703,0.7423628068294299,1.2000000000000002,hypertrophic,hypertrophic,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ppp1r3b,PPP1R3B,,KO_promotes_maturation,-0.4581079385602875,0.7418920614397126,1.2000000000000002,proliferative,hypertrophic,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ndrg1,NDRG1,,KO_promotes_maturation,-0.4590972473786163,0.3409027526213837,0.8,hypertrophic,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hk2,HK2,,KO_promotes_maturation,-0.461730625329767,0.7382693746702331,1.2000000000000002,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
B4galnt4,B4GALNT4,,KO_promotes_maturation,-0.4619583823117859,0.7380416176882143,1.2000000000000002,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ppp1r3g,PPP1R3G,,KO_promotes_maturation,-0.4625571775986514,0.3374428224013486,0.8,proliferative,resting,,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Trrap,TRRAP,,KO_promotes_maturation,-0.4670379844439882,0.7329620155560119,1.2000000000000002,shared,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Kdm6b,KDM6B,,KO_promotes_maturation,-0.468949243832788,0.7310507561672122,1.2000000000000002,shared,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Fxyd1,FXYD1,,KO_promotes_maturation,-0.475793474375096,0.324206525624904,0.8,proliferative,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ocrl,OCRL,,KO_promotes_maturation,-0.4761792962364193,0.7238207037635809,1.2000000000000002,proliferative,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hoxc5,HOXC5,,KO_promotes_maturation,-0.4783578048590127,0.7216421951409875,1.2000000000000002,proliferative,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Atat1,ATAT1,,KO_promotes_maturation,-0.4823160390838569,0.3176839609161431,0.8,shared,hypertrophic,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zfp777,ZNF777,,KO_promotes_maturation,-0.4847970607969567,0.7152029392030435,1.2000000000000002,proliferative,hypertrophic,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Szt2,SZT2,,KO_promotes_maturation,-0.4860396349764417,0.3139603650235583,0.8,hypertrophic,resting,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zfp687,ZNF687,,KO_promotes_maturation,-0.4860467147950296,0.3139532852049704,0.8,shared,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Bcl9,BCL9,,KO_promotes_maturation,-0.4872071837572603,0.7127928162427398,1.2000000000000002,proliferative,resting,proliferative,10.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pcdhga2,PCDHGA2,,KO_promotes_maturation,-0.4873920392239117,0.7126079607760885,1.2000000000000002,shared,,,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pgam1,PGAM1,,KO_promotes_maturation,-0.4888406456645122,0.3111593543354878,0.8,proliferative,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Kif21a,KIF21A,,KO_promotes_maturation,-0.49593262465787,0.7040673753421302,1.2000000000000002,shared,resting,hypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hepacam,HEPACAM,,KO_promotes_maturation,-0.498688629251769,0.301311370748231,0.8,shared,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
AW551984,VWA5A,,KO_promotes_maturation,-0.5043695576692672,0.695630442330733,1.2000000000000002,proliferative,proliferative,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Peg3,PEG3,,KO_promotes_maturation,-0.5049016903586526,0.6950983096413476,1.2000000000000002,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tmem179,TMEM179,,KO_promotes_maturation,-0.5050652127332886,0.6949347872667115,1.2000000000000002,proliferative,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tut1,TUT1,,KO_promotes_maturation,-0.5090010968443299,0.6909989031556703,1.2000000000000002,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cpne2,CPNE2,,KO_promotes_maturation,-0.5118968033991692,0.2881031966008308,0.8,hypertrophic,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Yipf2,YIPF2,,KO_promotes_maturation,-0.5122728679771109,0.6877271320228893,1.2000000000000002,proliferative,resting,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc16a2,SLC16A2,,KO_promotes_maturation,-0.5152528519180127,0.6847471480819874,1.2000000000000002,shared,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Begain,BEGAIN,,KO_promotes_maturation,-0.515980614859981,0.6840193851400191,1.2000000000000002,proliferative,,resting,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Map1s,MAP1S,,KO_promotes_maturation,-0.5219232394944984,0.6780767605055018,1.2000000000000002,proliferative,proliferative,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ak8,AK8,,KO_promotes_maturation,-0.5272306534619602,0.67276934653804,1.2000000000000002,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Blcap,BLCAP,,KO_promotes_maturation,-0.5303095021015448,0.6696904978984554,1.2000000000000002,shared,resting,hypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Snx22,SNX22,,KO_promotes_maturation,-0.5310132458057887,0.6689867541942115,1.2000000000000002,proliferative,proliferative,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rorc,RORC,,KO_promotes_maturation,-0.5319846602865644,0.6680153397134357,1.2000000000000002,proliferative,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Olfr90,,,KO_promotes_maturation,-0.5329563192194025,0.6670436807805977,1.2000000000000002,hypertrophic,,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Fbrsl1,FBRSL1,,KO_promotes_maturation,-0.5351426534273205,0.6648573465726797,1.2000000000000002,proliferative,hypertrophic,perichondrium,5.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tshz2,TSHZ2,,KO_promotes_maturation,-0.5353609316382032,0.664639068361797,1.2000000000000002,proliferative,proliferative,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Syde2,SYDE2,,KO_promotes_maturation,-0.535545250615171,0.6644547493848292,1.2000000000000002,proliferative,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gng4,GNG4,,KO_promotes_maturation,-0.5401100170539177,0.6598899829460825,1.2000000000000002,hypertrophic,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Clcf1,CLCF1,,KO_promotes_maturation,-0.5449268435509,0.6550731564491001,1.2000000000000002,hypertrophic,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc15a5,SLC15A5,,KO_promotes_maturation,-0.547350262404614,0.6526497375953861,1.2000000000000002,proliferative,proliferative,,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
4430402I18Rik,,,KO_promotes_maturation,-0.548667842990634,0.6513321570093662,1.2000000000000002,shared,proliferative,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Numbl,NUMBL,,KO_promotes_maturation,-0.5550760586976706,0.6449239413023296,1.2000000000000002,shared,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rassf6,RASSF6,,KO_promotes_maturation,-0.5552561827823512,0.644743817217649,1.2000000000000002,proliferative,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Asb4,ASB4,,KO_promotes_maturation,-0.5553807010602846,0.6446192989397156,1.2000000000000002,shared,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Unc45a,UNC45A,,KO_promotes_maturation,-0.5569297472007112,0.643070252799289,1.2000000000000002,hypertrophic,resting,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Fbxw18,FBXW12,,KO_promotes_maturation,-0.5721692441337065,0.6278307558662937,1.2000000000000002,proliferative,hypertrophic,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Frem1,FREM1,,KO_promotes_maturation,-0.5742833532518252,0.625716646748175,1.2000000000000002,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Atf3,ATF3,,KO_promotes_maturation,-0.5765263057006258,0.6234736942993744,1.2000000000000002,hypertrophic,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ppp1r13b,PPP1R13B,,KO_promotes_maturation,-0.5787758978118482,0.6212241021881519,1.2000000000000002,hypertrophic,hypertrophic,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Syn1,SYN1,,KO_promotes_maturation,-0.5805571718465824,0.6194428281534178,1.2000000000000002,proliferative,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc25a36,SLC25A36,,KO_promotes_maturation,-0.5845829757253137,0.6154170242746865,1.2000000000000002,hypertrophic,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gng7,,,KO_promotes_maturation,-0.598366220418929,0.6016337795810712,1.2000000000000002,proliferative,proliferative,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Celf3,CELF3,,KO_promotes_maturation,-0.6044144100869873,0.5955855899130129,1.2000000000000002,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ubxn11,UBXN11,,KO_promotes_maturation,-0.6107318294225289,0.5892681705774713,1.2000000000000002,proliferative,hypertrophic,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pof1b,POF1B,,KO_promotes_maturation,-0.6122169240580408,0.5877830759419593,1.2000000000000002,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Syne4,SYNE4,,KO_promotes_maturation,-0.6134304642437435,0.5865695357562567,1.2000000000000002,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tgfa,TGFA,,KO_promotes_maturation,-0.6212591621588566,0.5787408378411436,1.2000000000000002,shared,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ccnl2,CCNL2,,KO_promotes_maturation,-0.6222578485048895,0.5777421514951107,1.2000000000000002,hypertrophic,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hoxc4,HOXC4,,KO_promotes_maturation,-0.62668646574624,0.5733135342537602,1.2000000000000002,proliferative,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zfp786,ZNF786,,KO_promotes_maturation,-0.6395231132324313,0.5604768867675689,1.2000000000000002,proliferative,hypertrophic,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Nckap5l,NCKAP5L,,KO_promotes_maturation,-0.6437173309906421,0.5562826690093581,1.2000000000000002,shared,hypertrophic,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Piezo2,PIEZO2,,KO_promotes_maturation,-0.6453938483820019,0.5546061516179983,1.2000000000000002,shared,hypertrophic,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Parp8,PARP8,,KO_promotes_maturation,-0.6471155919662671,0.5528844080337331,1.2000000000000002,shared,resting,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Nr4a1,NR4A1,,KO_promotes_maturation,-0.6490228291456321,0.550977170854368,1.2000000000000002,hypertrophic,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Nos1ap,NOS1AP,,KO_promotes_maturation,-0.6531753047667669,0.5468246952332333,1.2000000000000002,hypertrophic,hypertrophic,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Inpp5e,INPP5E,,KO_promotes_maturation,-0.6711279640044241,0.5288720359955761,1.2000000000000002,shared,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ankrd66,ANKRD66,,KO_promotes_maturation,-0.674802780550755,0.5251972194492451,1.2000000000000002,proliferative,resting,,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lrrc74b,LRRC74B,,KO_promotes_maturation,-0.6759075781465032,0.524092421853497,1.2000000000000002,proliferative,,,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tbc1d16,TBC1D16,,KO_promotes_maturation,-0.6830827725373146,0.5169172274626855,1.2000000000000002,proliferative,hypertrophic,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tmem74b,TMEM74B,,KO_promotes_maturation,-0.6885405497412771,0.5114594502587231,1.2000000000000002,proliferative,hypertrophic,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Usp29,USP29,,KO_promotes_maturation,-0.7023471305495381,0.497652869450462,1.2000000000000002,proliferative,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rab7b,RAB7B,,KO_promotes_maturation,-0.7023875086232836,0.4976124913767166,1.2000000000000002,proliferative,,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rusc2,RUSC2,,KO_promotes_maturation,-0.7233168287739508,0.4766831712260494,1.2000000000000002,shared,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Olr1,OLR1,,KO_promotes_maturation,-0.725263336485477,0.4747366635145231,1.2000000000000002,hypertrophic,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Sorbs3,SORBS3,,KO_promotes_maturation,-0.7311347611937657,0.4688652388062344,1.2000000000000002,shared,proliferative,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Nudt10,NUDT11,,KO_promotes_maturation,-0.7344080251594756,0.4655919748405246,1.2000000000000002,proliferative,hypertrophic,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zkscan2,ZKSCAN2,,KO_promotes_maturation,-0.7360382446335586,0.4639617553664416,1.2000000000000002,proliferative,,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Doc2g,,,KO_promotes_maturation,-0.7712067752466856,0.4287932247533146,1.2000000000000002,proliferative,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ubap1l,UBAP1L,,KO_promotes_maturation,-0.7868960244991354,0.4131039755008647,1.2000000000000002,proliferative,,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
